# BEAST v1.8.4
# Generated Sun Jan 13 09:41:33 OMST 2019 [seed=1547350892005]
# nac1_sfragm_default.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
737000	-239.1665960715211	-0.4440280062734987	-238.7225680652476	0.2446106041761598	0.3474742993496737	3.4621941708645285	0.2003684879987128	0.2518237774975221	0.19731939313954155	0.3504883413642227	1.0	1.0	-238.7225680652476	0.0	0.9016174330036348
738000	-240.28012927521164	0.31303346137088583	-240.5931627365825	0.1955071344108874	0.21602261245786675	3.1207030719461892	0.25949795534932857	0.27550932511257914	0.19731939313954155	0.2676733263985499	1.0	1.0	-240.5931627365825	0.0	1.0669009083367234
739000	-240.68829108003112	-1.3427729556006494	-239.34551812443047	0.2501867546799099	0.3699928869131673	3.560071915113414	0.25949795534932857	0.24958364650108641	0.2232450717510343	0.2676733263985499	1.0	1.0	-239.34551812443047	0.0	0.09810850457658493
740000	-237.49691894299653	1.064305594578409	-238.56122453757493	0.1641580832366395	0.18016429729779637	2.8682922984699246	0.18913045717389548	0.2480183238621302	0.21278963436357498	0.3500615846003985	1.0	1.0	-238.56122453757493	0.0	1.5471417916461057
741000	-242.04183842270942	-0.7800833814294146	-241.26175504128	0.2536438903138893	0.2034518582427946	2.7609100692397965	0.24857438614562027	0.29548833115806505	0.21636345021298614	0.2395738324833277	1.0	1.0	-241.26175504128	0.0	-0.214689327275019
742000	-241.63768914340753	-0.34807591994558307	-241.28961322346194	0.24860717999859583	0.43693913632930975	2.7609100692397965	0.24857438614562027	0.29548833115806505	0.21636345021298614	0.2395738324833277	1.0	1.0	-241.28961322346194	0.0	0.981682635405925
743000	-242.4087616576198	-2.705488778900066	-239.70327287871973	0.257110120987622	0.7830696608926306	2.571499515569672	0.24857438614562027	0.24186538687705067	0.22082719463572686	0.2887330323416014	1.0	1.0	-239.70327287871973	0.0	-0.8624650530943225
744000	-241.43519592748245	0.19950713946017418	-241.63470306694262	0.21134814235577332	0.16221933176790873	2.571499515569672	0.28666023324950624	0.19118377323258715	0.18274134753184093	0.3394146459860649	1.0	1.0	-241.63470306694262	0.0	0.468258525913525
745000	-242.937810109605	-0.21939269256799743	-242.71841741703702	0.2230075420946052	0.36578109071883114	4.210535145685999	0.1721730954833651	0.360548465914005	0.18274134753184093	0.28453709107078823	1.0	1.0	-242.71841741703702	0.0	1.4158340405522494
746000	-244.50368510966106	1.958325026190113	-246.4620101358512	0.21977700226281727	0.15407791295857506	4.0261354547698165	0.2389795889055995	0.36914270466077187	0.1558174729292497	0.23606023350437827	1.0	1.0	-246.4620101358512	0.0	2.6722923475889093
747000	-239.10823976738374	0.35327705896655104	-239.46151682635028	0.15018113495005392	0.2965750549064838	3.5489723652060854	0.24416921963817656	0.3361931987241104	0.1558174729292497	0.2638201087084627	1.0	1.0	-239.46151682635028	0.0	1.5693163654918907
748000	-240.68431185240965	0.31378344816661574	-240.99809530057627	0.24267345342497532	0.226369270209924	1.966044068834584	0.24416921963817656	0.3349760640018562	0.14881830901770846	0.27203640734225815	1.0	1.0	-240.99809530057627	0.0	0.6798887557747659
749000	-239.71894185928875	0.15606613621378496	-239.87500799550253	0.2125874561783746	0.22463990870966857	3.294072418973457	0.18141731206385653	0.2814520004869068	0.2491171623860314	0.28801352506320466	1.0	1.0	-239.87500799550253	0.0	1.0088280706939567
750000	-238.94297959476916	1.5479438360262074	-240.49092343079536	0.15784826443454733	0.16232425417024166	2.8237414939519434	0.27240042538700493	0.26730806992852674	0.1350015642914754	0.3252899403929923	1.0	1.0	-240.49092343079536	0.0	1.910392929734329
751000	-247.81842142743403	-3.1097418585416543	-244.70867956889236	0.33383712301358354	0.682628970346128	5.257405391574199	0.1418210443432987	0.34062645810118597	0.2147493869355589	0.3028031106199558	1.0	1.0	-244.70867956889236	0.0	-0.5505869643663701
752000	-244.25910695262726	-3.1001440378777843	-241.15896291474948	0.2578860939354686	0.8380262398273216	3.1011474533570333	0.21683224247111477	0.20971369600674716	0.1686520710544611	0.4048019904676764	1.0	1.0	-241.15896291474948	0.0	-0.9974391795030378
753000	-241.8570029647885	-0.8052801693402922	-241.05172279544823	0.2012431355235997	0.1651509641826446	2.0793803631329943	0.17674363172404564	0.2731907275962008	0.19692239325672914	0.35314324742302383	1.0	1.0	-241.05172279544823	0.0	-0.7090517425108576
754000	-242.40646020165346	0.34253009980062754	-242.74899030145409	0.15085880984159047	0.10676828304288837	2.908192021435957	0.21455282990951785	0.19174452872926334	0.17812674736056872	0.4155758940006495	1.0	1.0	-242.74899030145409	0.0	0.3165087671166329
755000	-239.30068199996495	1.098109834435924	-240.39879183440087	0.18978670804937153	0.13175110694818076	2.8633776601824104	0.21455282990951785	0.3006738974076141	0.15166262987457918	0.3331106428082883	1.0	1.0	-240.39879183440087	0.0	1.2662185014732654
756000	-239.58675357272168	-0.48651604152792327	-239.10023753119376	0.1982502077775136	0.12382466042378264	4.268961286869529	0.21455282990951785	0.3006738974076141	0.15166262987457918	0.3331106428082883	1.0	1.0	-239.10023753119376	0.0	0.08324315579574693
757000	-241.78993581498867	-2.2517578458779512	-239.5381779691107	0.28201305550272515	0.6824822028516894	3.2255352132049118	0.21036470551605294	0.3006738974076141	0.19248171962967844	0.296479677446654	1.0	1.0	-239.5381779691107	0.0	-0.31122774987297863
758000	-244.23086947211382	-2.6370662272736416	-241.5938032448402	0.28459102463967906	0.8198654800820725	2.802185189913958	0.2851450003878152	0.2446961425241209	0.15831875543195764	0.31184010165610576	1.0	1.0	-241.5938032448402	0.0	-0.6629038836321794
759000	-244.75371448259187	-2.9109646374097498	-241.8427498451821	0.18424385118454042	1.0483563957283548	1.8208481073915477	0.28515983251732185	0.23251648955322538	0.1469813681530009	0.3353423097764514	1.0	1.0	-241.8427498451821	0.0	-1.07097782190931
760000	-239.25037988705097	0.33564263526100657	-239.58602252231196	0.23212066830550793	0.24036628621727446	2.440609747570258	0.14789430959947403	0.32078932866501825	0.1959740519590559	0.3353423097764514	1.0	1.0	-239.58602252231196	0.0	0.9480966623928345
761000	-241.64615239065733	-1.679316543172181	-239.96683584748516	0.2222105437739486	0.38318431465850555	4.489444776134641	0.18783758244198592	0.3120559173404587	0.16476419044110355	0.3353423097764514	1.0	1.0	-239.96683584748516	0.0	0.0858096595906479
762000	-239.21809882193062	-0.7961335008543724	-238.42196532107624	0.2105036194326374	0.11533761046299436	2.814025597665825	0.18783758244198592	0.30926182680370023	0.17092467322864455	0.3319759175256689	1.0	1.0	-238.42196532107624	0.0	-0.7789436226761062
763000	-243.38721823520845	-1.1328687205935268	-242.25434951461492	0.2310852529873918	0.10187004456405228	1.9011443684296432	0.18783758244198592	0.2557787767847986	0.17092467322864455	0.38545896754457054	1.0	1.0	-242.25434951461492	0.0	-1.591479916062494
764000	-241.7242741000039	-1.829834707615565	-239.89443939238834	0.2752207434365384	0.5613278119996561	2.549522460438112	0.18783758244198592	0.30510038784599186	0.1567634401174564	0.35029858959456545	1.0	1.0	-239.89443939238834	0.0	-0.3279821907353391
765000	-240.79368472962312	-0.616999445963743	-240.17668528365937	0.24967036874759208	0.3866834269617788	2.4361116193419576	0.18034632376117934	0.26754702813176073	0.19614870110712607	0.3559579469999335	1.0	1.0	-240.17668528365937	0.0	0.46918053808115057
766000	-237.81826229956238	-0.019604422784375686	-237.798657876778	0.18257700375787234	0.2836284769794886	2.843801446403373	0.17182086652367407	0.26754702813176073	0.20467415834463135	0.3559579469999335	1.0	1.0	-237.798657876778	0.0	0.9081813666754714
767000	-247.36367563690024	-5.624676911087507	-241.73899872581273	0.27516876245436106	1.2901209691085587	5.546715212871768	0.19879271515630278	0.240575179499132	0.20467415834463135	0.3559579469999335	1.0	1.0	-241.73899872581273	0.0	-2.3518808896803445
768000	-242.3567468029376	-1.245739637199174	-241.11100716573844	0.2784765763283244	0.4298540977873906	2.481574832465449	0.19714032827291555	0.24222756638251924	0.26317096390494954	0.2974611414396153	1.0	1.0	-241.11100716573844	0.0	-0.03641748262293221
769000	-247.12795399993487	-7.594199564622309	-239.53375443531257	0.17498342498064645	2.849868379679663	2.3908830116306112	0.20551384101279843	0.2549400727515529	0.22065490974787422	0.31889117648777404	1.0	1.0	-239.53375443531257	0.0	-4.527911367608876
770000	-239.9086378742719	1.6110066101676548	-241.51964448443957	0.1907577813353853	0.1223811796947641	3.4565773340394634	0.21202356383057702	0.2549400727515529	0.22065490974787422	0.3123814536699954	1.0	1.0	-241.51964448443957	0.0	1.911227765301811
771000	-242.0457740587323	0.5001593214248319	-242.54593338015712	0.17431497496302106	0.3224574608568234	3.1784020143996603	0.14619591313511032	0.4037402400774479	0.15256792153274762	0.2974959252546937	1.0	1.0	-242.54593338015712	0.0	1.6746612706916753
772000	-242.90686685252967	-1.634776406633853	-241.27209044589583	0.16871474280390555	0.5643749620586934	3.6115964361608253	0.23919679051861195	0.31917921528156873	0.15256792153274762	0.2890560726670713	1.0	1.0	-241.27209044589583	0.0	0.24525632965915628
773000	-241.5794920118131	-2.01571533384062	-239.56377667797247	0.26217481306681945	0.49939393787171915	3.6115964361608253	0.2540083312261928	0.3043676745739879	0.15256792153274762	0.2890560726670713	1.0	1.0	-239.56377667797247	0.0	-0.2580062155428896
774000	-239.2158813679858	-0.20908093923131843	-239.00680042875447	0.23054260995546036	0.30952751730319406	3.3566694886510042	0.27499522801543597	0.2732638671626955	0.15256792153274762	0.29917298328912056	1.0	1.0	-239.00680042875447	0.0	0.985481990874383
775000	-240.72863273290773	-0.10531517439863491	-240.6233175585091	0.2534684474711508	0.16778675423690148	2.205114533916098	0.2809397587166172	0.257186568695208	0.15256792153274762	0.30930575105542685	1.0	1.0	-240.6233175585091	0.0	0.056492370906981115
776000	-238.32848313518733	0.8787901157814102	-239.20727325096874	0.1752627698674378	0.13245596038020016	1.8563865903732242	0.18397631010153748	0.2961596764859482	0.21055826235708713	0.30930575105542685	1.0	1.0	-239.20727325096874	0.0	0.6645403615748662
777000	-242.21203486991254	-2.229456418096671	-239.98257845181587	0.20524391815551518	0.5842015443039514	5.9313106402425	0.16489024633778301	0.2961596764859482	0.19576218601519224	0.34318789116107623	1.0	1.0	-239.98257845181587	0.0	0.3501720546846637
778000	-240.16654972224939	-0.9783555559649415	-239.18819416628443	0.24585438965754614	0.18775921976398022	4.244246344007802	0.19564293114964482	0.3042232325756815	0.2086645420636133	0.29146929421106005	1.0	1.0	-239.18819416628443	0.0	2.2471428026049622E-4
779000	-240.37070790968536	-1.9316605838875394	-238.43904732579782	0.26396019682173466	0.4903100460872058	3.764329552177352	0.19486438867213782	0.3042232325756815	0.2086645420636133	0.292247836688567	1.0	1.0	-238.43904732579782	0.0	-0.14280745224714564
780000	-243.06575167722656	-5.699540567801963	-237.3662111094246	0.2109881528276483	1.7040894558354762	3.084691303902335	0.19792350882163418	0.30389059038072835	0.2059380641090701	0.292247836688567	1.0	1.0	-237.3662111094246	0.0	-2.8928591685340352
781000	-237.25419635313193	1.143317587748155	-238.3975139408801	0.1726500102482736	0.19410892271215718	3.084691303902335	0.19792350882163418	0.28833580703663547	0.2059380641090701	0.3078026200326599	1.0	1.0	-238.3975139408801	0.0	1.7776322422330613
782000	-238.42060281926672	0.44078284030087667	-238.8613856595676	0.17844440951523544	0.34419897537203376	3.0102650522840837	0.19070974217800132	0.27680889223601024	0.16933914790160234	0.36314221768438576	1.0	1.0	-238.8613856595676	0.0	1.6216888016110176
783000	-239.2709990591123	1.301471501819969	-240.5724705609323	0.13785942401393442	0.13538387257990864	3.0627870739398024	0.19572900318090333	0.2306482243487875	0.21048055478592306	0.36314221768438576	1.0	1.0	-240.5724705609323	0.0	1.5677941906606534
784000	-244.30160446354427	-2.941765308241869	-241.3598391553024	0.2437194974301767	0.8277234897858388	2.4936969499459933	0.15455865887629414	0.2718185686533967	0.21048055478592306	0.36314221768438576	1.0	1.0	-241.3598391553024	0.0	-1.0726134266350063
785000	-239.8895409097194	1.5377604625686732	-241.42730137228807	0.20428325384860904	0.1492204892492308	1.7884518789426636	0.18882695239303263	0.2718185686533967	0.16486276448081388	0.3744917144727564	1.0	1.0	-241.42730137228807	0.0	1.4149482505065034
786000	-238.7855917622618	0.4707446803054993	-239.2563364425673	0.19438282304150736	0.23005085848116716	4.801442363252508	0.2120823833573551	0.2718185686533967	0.22704006172717983	0.289058986262068	1.0	1.0	-239.2563364425673	0.0	1.8158613250318574
787000	-241.2128012706281	0.6546552467913263	-241.8674565174194	0.1699418987914217	0.21933795105232615	3.246977493258322	0.13406268610260128	0.2953719623499692	0.2248021243089171	0.34576322723851205	1.0	1.0	-241.8674565174194	0.0	1.4674278360694326
788000	-238.87930987934516	-0.3520059241325372	-238.52730395521263	0.20950256041633164	0.264653299946614	3.394292906068438	0.18612804952623296	0.25052275190566925	0.1864544808674776	0.37689471770061983	1.0	1.0	-238.52730395521263	0.0	0.6986214594297316
789000	-243.6376823057227	-2.76411816885121	-240.8735641368715	0.22828839464771622	0.15467042762716124	3.336991285939959	0.24887090513056664	0.28750853203104315	0.16222512254322566	0.3013954402951642	1.0	1.0	-240.8735641368715	0.0	-2.2699680635263872
790000	-243.33863493853914	-3.3351021471336697	-240.00353279140546	0.2543526198493532	0.9604999012411737	3.4896780858570424	0.24887090513056664	0.24231781842442238	0.20741583614984643	0.3013954402951642	1.0	1.0	-240.00353279140546	0.0	-0.9635424387720926
791000	-240.7219000271904	-0.8725428858693598	-239.84935714132104	0.20977335614118495	0.5158710810885371	2.920194464633079	0.21569988813263935	0.2754888354223497	0.20741583614984643	0.3013954402951642	1.0	1.0	-239.84935714132104	0.0	0.6809338235214917
792000	-245.2209938963529	-2.04882832141715	-243.17216557493575	0.18980954718579623	0.7585522872336221	2.8153870975618727	0.17810565080491145	0.22455255523138606	0.24253265484805273	0.3548091391156494	1.0	1.0	-243.17216557493575	0.0	-0.14759578191521527
793000	-242.9322041862036	-0.25605756755641707	-242.67614661864718	0.27799654645426564	0.2666655314764688	2.811619186344333	0.2484854626966188	0.3166901358548419	0.18111922080213239	0.25370518064640657	1.0	1.0	-242.67614661864718	0.0	0.5983896880050136
794000	-242.45824148622535	-2.792439264362406	-239.66580222186295	0.2669306792443904	0.8329285996991226	3.0755143991371043	0.18446951679118576	0.29685309415823435	0.18111922080213239	0.33755816824844714	1.0	1.0	-239.66580222186295	0.0	-0.7048138427528258
795000	-240.66888323008138	-1.0908461030643037	-239.57803712701707	0.27542862319095146	0.21981139361315244	3.5922275137459687	0.20443809593966356	0.2618426828741595	0.21612963208620722	0.31758958909996937	1.0	1.0	-239.57803712701707	0.0	-0.16010842125370517
796000	-241.52038766901362	-1.5047482406015247	-240.0156394284121	0.217249979764685	0.3377158925230434	5.0394651401029185	0.23529813988775106	0.2834226773490636	0.23894282030234362	0.24233636246084136	1.0	1.0	-240.0156394284121	0.0	0.2910224601568311
797000	-242.9345203232984	-1.3660186421849718	-241.56850168111342	0.15752679618957094	0.12272382843654067	4.699275606474565	0.23529813988775106	0.2834226773490636	0.23894282030234362	0.24233636246084136	1.0	1.0	-241.56850168111342	0.0	-0.6784570367144673
798000	-239.12530379969175	-0.25476648082197373	-238.87053731886976	0.19948167025644567	0.3252564156024239	2.6824074186061297	0.2002813115313105	0.3246144929987825	0.23894282030234362	0.23616137516756305	1.0	1.0	-238.87053731886976	0.0	0.7509453287780506
799000	-243.48175790108078	-1.6364616595379025	-241.84529624154288	0.31053976153978774	0.2601133301057538	4.701687965136374	0.2243178134787576	0.35411273405121046	0.18577965178110284	0.2357898006889288	1.0	1.0	-241.84529624154288	0.0	-0.19702606665042777
800000	-239.63417553880973	-1.7037225287244806	-237.93045301008524	0.19607240906935275	0.10803721578234221	2.94500491805705	0.24999777833062103	0.2769476717473836	0.1600996869292394	0.31295486299275566	1.0	1.0	-237.93045301008524	0.0	-1.7047558169289965
801000	-241.67363739557464	-0.06723503845100298	-241.60640235712364	0.2647112409211826	0.3502840007072296	3.2974490309693674	0.175138006186854	0.30250117612367217	0.23495945907300642	0.2874013586164671	1.0	1.0	-241.60640235712364	0.0	1.2309232817047464
802000	-242.60564746692347	-1.444889012387617	-241.16075845453585	0.15723631306462954	0.5682312875381723	4.110052495191496	0.1538353669495595	0.30250117612367217	0.15908593736250143	0.38457751956426656	1.0	1.0	-241.16075845453585	0.0	0.6000994580276422
803000	-243.63188616888021	-2.180014419038809	-241.45187174984142	0.3047011433878399	0.19602228725126988	5.313858412410437	0.17634629343626018	0.36454161127536544	0.15908593736250143	0.3000261579258726	1.0	1.0	-241.45187174984142	0.0	-0.8533565698171726
804000	-240.84770420540613	0.3530008539622469	-241.20070505936837	0.16466765499134925	0.30337671480389444	3.4316524353922206	0.1934644698871435	0.20362169115251116	0.24478852220299163	0.3581253167573534	1.0	1.0	-241.20070505936837	0.0	1.5527236101110409
805000	-242.52041863547856	-2.0183710508121635	-240.5020475846664	0.3014031155345863	0.37468279557584794	3.752971931649536	0.18578707428124172	0.2925791362172509	0.19567883689190624	0.32595495260960083	1.0	1.0	-240.5020475846664	0.0	-0.5021244980666492
806000	-240.6598137690287	-1.5383286526975963	-239.1214851163311	0.21167876464099217	0.4007892419471543	3.9056081937288263	0.22262166551123994	0.2925791362172509	0.15884424566190802	0.32595495260960083	1.0	1.0	-239.1214851163311	0.0	0.0938773181064202
807000	-237.5831110131035	0.24215103717322117	-237.8252620502767	0.19658344736489058	0.31888328803278626	2.6779677434294604	0.19572632577773705	0.3335381049884815	0.1857395853954109	0.2849959838383702	1.0	1.0	-237.8252620502767	0.0	1.2264326548298805
808000	-237.3841134398296	0.27277774279398104	-237.65689118262358	0.20428893714989005	0.30911359689812445	2.5897982512316933	0.23216752356240578	0.27876258704126733	0.1857395853954109	0.30333030400091565	1.0	1.0	-237.65689118262358	0.0	1.1931436021205166
809000	-240.34138519466617	0.4339156345085349	-240.7753008291747	0.20384430028928968	0.2990502903929433	3.53893798013947	0.25695499779187225	0.23364755460420905	0.17798109458352557	0.3314163530203928	1.0	1.0	-240.7753008291747	0.0	1.654954315990265
810000	-240.0070845644896	0.8506415335636826	-240.85772609805326	0.13433915787440412	0.2335155995340349	2.3543173804621356	0.2428920907520194	0.27669899715591195	0.1861224804872445	0.2942864316048238	1.0	1.0	-240.85772609805326	0.0	1.4010804712076643
811000	-242.17073355371505	-0.5570991546249293	-241.61363439909013	0.1761167791654508	0.5337942430478597	2.5748540367931225	0.16018527000592914	0.22255871106642328	0.2354513700660846	0.38180464886156257	1.0	1.0	-241.61363439909013	0.0	0.9039712436570613
812000	-243.0300856392515	-1.0240379632092362	-242.00604767604227	0.20870985300627404	0.2980064429989901	2.228860323843472	0.25310785251973666	0.2399736639134498	0.2483771028975219	0.2585413806692912	1.0	1.0	-242.00604767604227	0.0	-0.2784957203325136
813000	-238.24557047358905	0.13848877853414476	-238.3840592521232	0.1722470350863153	0.19756796865347448	2.7858065445103932	0.22176516214565456	0.34395917182360114	0.17573428536145264	0.2585413806692912	1.0	1.0	-238.3840592521232	0.0	0.683628356218306
814000	-242.91043326458242	-3.2077600613234285	-239.702673203259	0.20206361410526827	0.951732576989741	3.610693864650031	0.22176516214565456	0.2643217120661487	0.24077948549771555	0.27313364029048076	1.0	1.0	-239.702673203259	0.0	-0.8054574668711754
815000	-237.86356914462453	0.19023016142940885	-238.05379930605395	0.20379006092642843	0.2505227921398419	2.6645047687845063	0.2684674462191023	0.2643217120661487	0.17675702043198727	0.2904538212827613	1.0	1.0	-238.05379930605395	0.0	0.9282528494258229
816000	-240.8483309494402	-1.4662585031969217	-239.38207244624328	0.20118922051126303	0.5140234829427931	3.288983325456021	0.22236292766797766	0.30959156687811235	0.20548419173951013	0.26256131371439945	1.0	1.0	-239.38207244624328	0.0	0.2125382031882847
817000	-239.6474192146023	-0.9812576653286945	-238.66616154927362	0.2118330100739395	0.47304118688944174	2.0396773442822136	0.17240242437752284	0.32927970324759936	0.20766894798715851	0.2906489243877189	1.0	1.0	-238.66616154927362	0.0	0.15143959871668822
818000	-239.15173613949136	-0.08423046449415184	-239.06750567499722	0.20907450397728294	0.3039039883273964	2.570142134667481	0.230510208180239	0.2711719194448832	0.14568677840064956	0.3526310939742278	1.0	1.0	-239.06750567499722	0.0	0.8117742783672668
819000	-243.14746974684383	1.163323469740422	-244.31079321658424	0.17636658102672903	0.273254842440128	2.16936672726339	0.16461580728977185	0.2711719194448832	0.20133810039007202	0.3628741728752725	1.0	1.0	-244.31079321658424	0.0	1.7987718377111823
820000	-239.88792268433275	-0.8877608778235702	-239.00016180650917	0.21726278576947627	0.449576031683226	2.929752142983262	0.26288153688094007	0.2252163882815134	0.19827653781557666	0.31362553702196944	1.0	1.0	-239.00016180650917	0.0	0.531584799009005
821000	-243.31365169613886	-2.7166302964518643	-240.597021399687	0.1903789346727098	0.9816753784891113	1.529912274400522	0.21213683906873781	0.2797331030660525	0.24902123562777895	0.25910882223743037	1.0	1.0	-240.597021399687	0.0	-1.0621098240925364
822000	-240.25508169293315	1.5316475616410143	-241.78672925457417	0.1961525321285097	0.21670749920112398	3.5060375636277628	0.22200530709731223	0.2696687783013696	0.23822483573075443	0.27010107887056334	1.0	1.0	-241.78672925457417	0.0	2.4197336633006423
823000	-244.52695802530616	-0.39312068607556383	-244.13383733923058	0.19193014718048973	0.3452430188319688	6.2064892163933285	0.17460064830576955	0.30991639833945606	0.24538187448421062	0.27010107887056334	1.0	1.0	-244.13383733923058	0.0	1.7291645641104407
824000	-238.93178767640305	-0.4718221612412714	-238.45996551516177	0.19187400871305121	0.37734980267454404	3.680371087928549	0.17856000407654649	0.322825179630142	0.22851373742274772	0.27010107887056334	1.0	1.0	-238.45996551516177	0.0	1.0280723610064375
825000	-242.02226080091734	-0.2118499928321873	-241.81041080808515	0.19229624352780786	0.3298240080118594	3.207895584512842	0.24894128126858578	0.27943636645985653	0.22851373742274772	0.2431086148488095	1.0	1.0	-241.81041080808515	0.0	0.995428236833986
826000	-245.36149573135162	-0.8421089097689881	-244.51938682158263	0.20105277079613143	0.23607849262246974	4.530924778754612	0.24894128126858578	0.27943636645985653	0.22851373742274772	0.2431086148488095	1.0	1.0	-244.51938682158263	0.0	0.4508428471802822
827000	-244.26438736716634	-1.4887780441534826	-242.77560932301284	0.21952502253592593	0.24356937807328075	4.514648448232709	0.13186035806931923	0.35927747788684106	0.2463857339354394	0.26247643010839977	1.0	1.0	-242.77560932301284	0.0	-0.16936017236463696
828000	-245.9967973345902	-1.452058408547686	-244.54473892604253	0.17279562039003118	0.7061363267459306	1.6897538155597056	0.19636981675183116	0.21361040912556903	0.2623298171781285	0.3276899569444708	1.0	1.0	-244.54473892604253	0.0	-0.06101356954746995
829000	-240.77487242904593	-0.34327495938024466	-240.4315974696657	0.1754319100892278	0.24262568141458746	3.4894698221578584	0.19636981675183116	0.3236088499163476	0.2623298171781285	0.21769151615369225	1.0	1.0	-240.4315974696657	0.0	0.6522814972342259
830000	-239.14802002616702	1.3008092007064218	-240.44882922687344	0.1700403608075562	0.15353539319730983	3.0077378844428972	0.19636981675183116	0.33544756258293335	0.2115152434515441	0.2566673772136909	1.0	1.0	-240.44882922687344	0.0	1.6735318847275857
831000	-246.95539650990136	-1.366021752278567	-245.5893747576228	0.2897853855547384	0.10900966412646923	1.3497301021675412	0.2936810985116367	0.27563134794913524	0.15298535275236858	0.27770220078685903	1.0	1.0	-245.5893747576228	0.0	-1.9835110380480936
832000	-241.77330785238956	1.1550548684272297	-242.9283627208168	0.1606478638077011	0.25964542724109685	1.3619040375620692	0.13281878711682665	0.2688412431160117	0.26361540201640343	0.33472456775075776	1.0	1.0	-242.9283627208168	0.0	1.4104277166017527
833000	-241.0827047961819	1.2399018670018855	-242.3226066631838	0.12260187238782588	0.28778224309910283	2.3309497151759544	0.27945881355150964	0.2688412431160117	0.17196548424347902	0.2797344590889992	1.0	1.0	-242.3226066631838	0.0	1.9902705166580432
834000	-241.82522442598514	0.5979063974097363	-242.42313082339487	0.25205966913986955	0.3324669475182747	1.7625461767783055	0.17773815632914902	0.3073592469630331	0.25195945184585106	0.2629431448619664	1.0	1.0	-242.42313082339487	0.0	1.2655962654524497
835000	-241.92488948823	-1.8496236610440682	-240.07526582718594	0.16925841608859848	0.6303556643631506	3.031988174865738	0.20274214418242964	0.28235525910975245	0.18773715251526332	0.3271654441925541	1.0	1.0	-240.07526582718594	0.0	-0.055976898580676004
836000	-244.26838199478496	-4.275858270512183	-239.9925237242728	0.21089336574448925	1.1726193277512458	3.280719588368941	0.20274214418242964	0.28235525910975245	0.18773715251526332	0.3271654441925541	1.0	1.0	-239.9925237242728	0.0	-1.7751557771754813
837000	-241.4330566823799	-0.6639374682193377	-240.76911921416058	0.27072076353371627	0.40580265294217494	2.2276887761477435	0.25698710240547856	0.2440368478125239	0.16489606318199765	0.3340799865999994	1.0	1.0	-240.76911921416058	0.0	0.3898977528012566
838000	-244.6126973331793	1.1444753312611093	-245.75717266444042	0.20123256872908607	0.26082252974100256	4.366944720409977	0.18843405022036383	0.3488867598130995	0.16578763802513624	0.2968915519413999	1.0	1.0	-245.75717266444042	0.0	2.488621585931483
839000	-238.92382038605405	0.13028112653470358	-239.05410151258874	0.16703496791457023	0.42441350928777954	1.7529267147575378	0.21233106761539708	0.2733556029346094	0.1870161024026195	0.32729722704737346	1.0	1.0	-239.05410151258874	0.0	1.0381931364009327
840000	-242.40343757580285	-0.7620150349564683	-241.64142254084638	0.21567130358406122	0.26165167734090483	6.289039424871772	0.21233106761539708	0.2739099472553535	0.18646175808187543	0.32729722704737346	1.0	1.0	-241.64142254084638	0.0	1.1032860787748904
841000	-244.0203699345144	-1.1514385917284449	-242.86893134278597	0.23010258724364238	0.335208811306366	5.994896605284069	0.1870166727421337	0.248353306434506	0.29046201996087073	0.274168000862489	1.0	1.0	-242.86893134278597	0.0	0.8887220330185366
842000	-243.60758126553813	-1.3170252199955947	-242.29055604554253	0.2219745586340124	0.2699619545161674	2.3730341431252486	0.1870166727421337	0.23862271864922185	0.27912361707395783	0.29523699153468597	1.0	1.0	-242.29055604554253	0.0	-0.6143440214649762
843000	-240.98808496901677	-0.38592480559401365	-240.60216016342275	0.17265690207199558	0.25610956442503213	5.216248132661433	0.18918522038971736	0.23862271864922185	0.2769550694263742	0.29523699153468597	1.0	1.0	-240.60216016342275	0.0	1.1817265581912046
844000	-238.06223232039864	1.6018134054431754	-239.66404572584182	0.16060217090754922	0.1909334326580058	2.3591536095174988	0.18918522038971736	0.23346061187297834	0.22353343449485108	0.3538207332424526	1.0	1.0	-239.66404572584182	0.0	1.9527929533165858
845000	-241.68008174510803	-0.9320329171497508	-240.74804882795829	0.16415360839867674	0.45002308536624064	4.230519917455948	0.2011639960980376	0.2214818361646581	0.2509647376913185	0.32638943004598514	1.0	1.0	-240.74804882795829	0.0	0.9165260888472293
846000	-241.14546569404948	-0.6412433135852507	-240.50422238046423	0.17661146275272077	0.47472438244678977	3.8315325409159238	0.2011639960980376	0.29815920865830237	0.2509647376913185	0.24971205755234088	1.0	1.0	-240.50422238046423	0.0	1.136788589965305
847000	-241.48425330833317	-0.22548249610903115	-241.25877081222413	0.20207715277158475	0.37869704730043285	2.8989515312825	0.144790107227725	0.35453309752861495	0.2509647376913185	0.24971205755234088	1.0	1.0	-241.25877081222413	0.0	1.011255037451317
848000	-238.51418799217103	-0.11414408259585063	-238.40004390957517	0.19759124710720719	0.1366296468475694	3.2854366771657117	0.21926493998262903	0.3212190495420876	0.16981435027958108	0.28970166019570165	1.0	1.0	-238.40004390957517	0.0	0.2384474826024301
