# BEAST v1.8.4
# Generated Sun Jan 13 09:46:34 OMST 2019 [seed=1547351194255]
# nac1_sfragm_mod.xml
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	ac	ag	at	cg	gt	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
742000	-244.63314798420245	-2.802630826444755	-241.8305171577577	0.18611762329547168	0.1952216588868395	0.5207696343450254	0.013911860094246196	0.19783664006202475	0.7471524391843947	1.3124335903690062E-9	0.12047298918592905	1.0	0.15671438221391643	1.012494230467447	0.15910960882142605	0.17343083724333683	-241.8305171577577	-16.635532333438686	1.0206753366247656
743000	-247.06718356820497	-8.496133983371708	-238.57104958483325	0.2898350429305112	0.5854983020809137	1.5814693801638593	0.13971249291233812	0.1669972746754605	0.4358611735083466	1.3124335903690062E-9	0.2505765120777475	1.0	0.5524096834144642	0.7764917018925598	0.5780069456020974	0.35428596133607804	-238.57104958483325	-16.635532333438686	0.8804402136807019
744000	-250.83140177265034	-11.313793926476908	-239.51760784617343	0.19729526069245396	0.18189370375699332	-1.3015838730094393	0.430854730963976	1.415865650053459	1.4521931955738754	6.6635000429606694E-9	0.12904307506320598	1.0	0.1252892893555816	0.9906014143705251	0.11944786259377609	-0.20439671091602618	-239.51760784617343	-16.635532333438686	0.6704659655407968
745000	-250.59969592783747	-11.611363587163355	-238.9883323406741	0.2430863290866378	0.28046694915352144	-0.07247119699414717	0.5622425424705865	1.3424025126328818	0.8259588477640732	1.9067222744856815E-8	0.13198257677688213	1.0	0.4368041687890384	0.9486401040208672	0.36899160592506897	-0.47769636276941496	-238.9883323406741	-16.635532333438686	1.1448219293521387
746000	-250.83853835417293	-9.530241591689443	-241.30829676248348	0.20645202459572254	0.3779366349044753	0.2918819546884788	0.20146323707475422	0.9124508374776328	0.07985225475001799	6.674487759270228E-8	0.21755767824883757	1.0	0.05132088424287291	0.9794892752513967	0.05701137638957604	0.2338931174961153	-241.30829676248348	-16.635532333438686	0.5672761633609404
747000	-257.655753636714	-12.063605770192734	-245.59214786652126	0.30637280956371865	0.33811455186413425	3.406881122293573	0.09621902581074786	0.48299210492542716	0.12556333255241028	6.189975631636889E-8	0.5536843390070207	1.0	0.16571206854055862	0.9881759502035554	0.20812302335583874	-0.09286515687311855	-245.59214786652126	-16.635532333438686	1.326402807122066
748000	-247.66795445340892	-9.387065410394184	-238.28088904301475	0.18188807350452732	0.17477786954613692	0.774955268666235	0.16541261520993233	0.6851769242452266	0.3402922788774462	4.0625786184855366E-8	0.5536843390070207	1.0	0.032097797583956235	1.0012730446247287	0.033921892539780236	-0.11565755206482708	-238.28088904301475	-16.635532333438686	1.742812478838781
749000	-254.52312319182997	-12.20695773754726	-242.3161654542827	0.1719301279470586	0.29763868331846616	-2.66614817878113	0.16541261520993233	0.17171275587425658	1.0907253645904	1.5174812001062568E-8	0.5536843390070207	1.0	0.16094891328327077	0.9762799091882273	0.198513239625512	-0.13893449653972392	-242.3161654542827	-16.635532333438686	0.6387655292719219
750000	-249.3541950900673	-12.240434544591011	-237.11376054547628	0.20804228952602544	0.27821056485664364	0.68923802870249	0.14896308318065016	0.5029443665130097	0.481686851722429	1.5174812001062568E-8	0.6000355897372317	1.0	0.3891281623013008	0.7369933136284136	0.48793722749083107	-0.65183974789918	-237.11376054547628	-16.635532333438686	-0.5745857264596892
751000	-247.374096242711	-10.283415282518963	-237.09068096019203	0.197768545231412	0.4742102561098588	0.6342178530551646	0.14896308318065016	0.5820006334635743	0.7878356977394656	1.2464368514923056E-8	0.3821255309584035	1.0	0.02697503989778353	0.9948781232321487	0.018167946106231278	0.34826584150322054	-237.09068096019203	-16.635532333438686	0.7774886277426309
752000	-251.78305579435718	-13.72781208089808	-238.0552437134591	0.2001361150126494	0.13841980605586404	-0.9365283635891386	0.2831774079122064	0.5820006334635743	0.5220098567502859	1.6703446340241336E-7	0.3584634390113997	1.0	0.7797068071737393	0.9751856165200701	0.6542249280329491	0.3139231119721732	-238.0552437134591	-16.635532333438686	1.270777441989459
753000	-254.09920413346444	-15.699632741613128	-238.3995713918513	0.21707935818628055	0.7624374837305028	0.8481665329027577	0.07368168389693515	0.9329652620580312	0.9057263870646864	2.3565752147897181E-7	0.28231795650602737	1.0	0.46729947767072416	0.966470629144286	0.4070570233846311	-0.35344214652286654	-238.3995713918513	-16.635532333438686	-0.20012805549588486
754000	-259.89895507292533	-18.41690766876088	-241.48204740416443	0.28819653858018324	3.157657520114629	-0.4872581940700478	0.04562649167323307	0.5910902704598241	0.2789105706277139	3.5738253222155996E-7	0.14107791895228897	1.0	0.025219817318303132	0.9946422572644276	0.028703277519679625	0.3546857689434199	-241.48204740416443	-16.635532333438686	-5.551455103053243
755000	-254.6042520259269	-16.37520752027919	-238.22904450564772	0.20325462242941614	0.4987770972142213	1.9716531859683544	0.19879592540489116	0.926624877331643	0.9537196305651212	1.1888188584924831E-6	0.3620297862150986	1.0	0.019853391097176185	0.9888353090076253	0.022257317804511335	-0.48476339573630994	-238.22904450564772	-16.635532333438686	1.2651974288768335
756000	-252.91440469860623	-12.166195769215534	-240.7482089293907	0.17583917306916919	0.2539920407152429	0.5202226402784684	0.312685910505174	0.926624877331643	0.9346961155676838	2.0884673701049113E-7	0.16599736950739538	1.0	0.025045504506441555	1.019437844341968	0.02184948814249133	-0.05296272914999367	-240.7482089293907	-16.635532333438686	1.3715894950906344
757000	-253.747972296045	-15.705882145866594	-238.0420901501784	0.21286093152793603	0.6520960856338464	0.9100995046670202	0.2810423901262469	0.926624877331643	0.9346961155676838	2.0884673701049113E-7	0.21690652905520108	1.0	0.2017475454557434	1.0114422305150643	0.1251057939666817	-0.5552144057294874	-238.0420901501784	-16.635532333438686	-0.15053749991402543
758000	-249.86067281716694	-9.592020936311542	-240.2686518808554	0.20100817021552264	0.1984138397012486	-0.6949983554587145	0.015706106977480937	0.7403076055694867	0.9785389920155179	5.785921794576384E-8	0.21690652905520108	1.0	0.1852655356556629	1.0275173508025472	0.13192922823135034	0.4560038980935063	-240.2686518808554	-16.635532333438686	0.348121071921633
759000	-255.3687813741665	-10.420897680765826	-244.94788369340068	0.35858037733960385	0.7362939855958472	-0.660627757578229	0.023929499362515448	0.5535370593002559	0.976372872968275	1.0917952670942131E-8	0.17527414805088337	1.0	0.018221466942411776	1.000901480668987	0.016189220860838835	-0.6073751172939424	-244.94788369340068	-16.635532333438686	-1.3828597952242947
760000	-247.23014412600145	-5.595908735959998	-241.63423539004145	0.15022842772257658	0.22336642729966089	2.2125435001344513	0.01992174680186219	0.5311186130173042	0.3292657804558235	1.0917952670942131E-8	0.07169720525290717	1.0	0.012817321927418373	0.9926788462568004	0.017019708949392053	0.03416546680758537	-241.63423539004145	-16.635532333438686	1.6131803843464008
761000	-248.65642077187672	-5.393902970736381	-243.26251780114035	0.17699308832212804	0.17535486906646822	-1.3006875953815389	0.037501332655386736	0.7922487273174978	0.31924598757964834	1.0050096619338998E-8	0.1399506976490966	1.0	0.03279549447086176	1.0186533831386133	0.03658454997598981	-0.5546587605945075	-243.26251780114035	-16.635532333438686	2.250085995588194
762000	-243.90912665760706	-4.847118610805158	-239.0620080468019	0.1873939412530854	0.1819475598585554	-1.8756203453326772	0.0034582118229020027	0.39197664961144923	0.7071210388365495	1.7564671664208503E-9	0.17128971091354206	1.0	0.26840199309117263	0.9517744795424463	0.19313100523255808	3.9068907987604314E-16	-239.0620080468019	-16.635532333438686	0.49147670654183884
763000	-245.35009597619307	-4.100607234472886	-241.2494887417202	0.23348810554008384	0.2361845923749912	1.9797475968195553	0.0034582118229020027	0.9234211952433741	0.8166397194628531	2.7977615282189313E-9	0.09889661990636574	1.0	0.01689774704219372	1.0016904473635209	0.02254376818762644	0.23024706648104412	-241.2494887417202	-16.635532333438686	1.750040102953295
764000	-252.41976845893663	-7.592598428434922	-244.82717003050172	0.24155625140995154	0.9704573762486604	0.04961673774031716	0.005568404624025044	0.5476147698896722	1.259877866255731	4.1609351381249984E-9	0.10961711668088599	1.0	0.022096845107238472	0.9949288597913338	0.020366394853253318	-0.5004085238709453	-244.82717003050172	-16.635532333438686	-1.3736227247470063
765000	-247.66758834209068	-3.721778827408473	-243.9458095146822	0.18904793029929828	0.29076855084889375	-0.09690837853760814	6.78458000188043E-4	0.21377817833090074	0.5207429396984475	1.6618573137617173E-8	0.4912448941945169	1.0	0.044583224804433996	0.9941891217493679	0.040046991731835485	0.02262453041850052	-243.9458095146822	-16.635532333438686	0.36154146447587976
766000	-244.11335779048375	-4.312846618555774	-239.80051117192798	0.24366339058695974	0.6195257383377094	3.0185982419421054	4.1401807443889146E-4	0.4813859148364293	0.5523215967671472	2.9156392366971307E-9	0.21187404334251933	1.0	0.006039902117685396	0.9978457186177461	0.003280115667307191	0.3611939987542761	-239.80051117192798	-16.635532333438686	1.2270782083447935
767000	-241.14129822415904	-1.3352866679829152	-239.80601155617612	0.22093719530343736	0.27474815486593024	-0.21083334605434995	7.626699521579751E-4	0.29040659227900073	0.5907398495959717	3.917185958165148E-9	0.22746282576627908	1.0	0.07103052986339378	0.9893042402900479	0.0705967749703407	0.2020610382798556	-239.80601155617612	-16.635532333438686	1.286732740159673
768000	-247.76506099365568	-6.11266727695342	-241.65239371670225	0.1639734818176508	0.5986770186912036	5.563406146424658	0.0012804528956610447	0.2067284191020473	0.6234450497774384	4.213843525836849E-9	0.14299051973728932	1.0	9.930580003907443E-4	1.0003337078360448	9.314508264542102E-4	-0.06621464490077096	-241.65239371670225	-16.635532333438686	2.2702695324432987
769000	-254.8010585950035	-11.183312661039235	-243.61774593396427	0.4254394703198452	0.48388642088714134	1.762002565558159	0.006624883618083139	0.2067284191020473	0.6234450497774384	3.600711033975348E-8	0.23716961919292914	1.0	0.4989770500090684	0.5490325378249387	0.2981708515367813	-0.1784843520546036	-243.61774593396427	-16.635532333438686	-1.230537557667579
770000	-248.3305317680556	-6.278473212852893	-242.0520585552027	0.21729669984708525	0.45910954820772926	0.8782451052870481	0.008314748810399482	0.2145412091417583	0.4386680531310766	3.752702032153008E-8	0.23716961919292914	1.0	0.016374315779846722	0.9941040276400002	0.015940520096797573	0.4597062222133228	-242.0520585552027	-16.635532333438686	1.2286718648062713
771000	-252.01255205639674	-7.137580790342563	-244.8749712660542	0.18342108274660285	0.1507430392014761	-0.8197850697695603	0.001966255991578013	0.5859894375351552	1.1110489006850963	1.9583595472077625E-8	0.6948848211497716	1.0	0.42441807333262854	1.1170070223000574	0.19063489827806607	0.13903848309347888	-244.8749712660542	-16.635532333438686	1.4234482002508115
772000	-256.4477039315409	-15.993491822607034	-240.45421210893386	0.19492250184435103	0.43176968717123465	0.9942811937970795	0.09448430867092	0.5113502196446393	0.4406268710633449	2.9235567841471044E-6	0.571376200947023	1.0	0.2125745501733753	0.8662072242430257	0.14767976722288803	-0.05810342425792921	-240.45421210893386	-16.635532333438686	0.32523728807101115
773000	-256.00380094578765	-16.719373645944128	-239.28442729984354	0.20524372929946927	0.2673763382433321	-0.03195784607932178	0.12915892940126678	0.5074880401595921	0.6239183499925206	8.134091468680419E-6	0.6887271806470519	1.0	0.17297384322993511	1.109922982480901	0.15130272440921672	-0.3924085153886119	-239.28442729984354	-16.635532333438686	-0.15790162946640618
774000	-256.0439472644706	-16.435728974820496	-239.6082182896501	0.18292262754933508	0.3093905646614069	-0.1576777209310838	0.319597923037309	0.45830608553023167	0.5604407922709018	9.596094122241164E-6	0.8072825465050321	1.0	0.08495629735788451	1.0099307807626485	0.07059625108072745	0.03743878919501208	-239.6082182896501	-16.635532333438686	1.1253137088088616
775000	-252.2887188911713	-13.340867418637039	-238.94785147253427	0.16645712951512578	0.33202544015698343	0.18767947402080593	0.12889541607880725	0.28625630780146694	0.19263357265277578	1.1448392424996886E-5	0.36725351471195267	1.0	0.22420824364870454	0.9969007732207424	0.22706827587854128	-0.5367516710715875	-238.94785147253427	-16.635532333438686	1.7251985024416372
776000	-257.0662535293341	-15.16372834478691	-241.90252518454722	0.15549516718678255	0.5476474427322848	-0.35999504737789634	0.1734121008531637	0.25978956062552844	0.288525417898968	1.3826306913354585E-4	0.024973564971646735	1.0	0.1331949648385976	1.0606825814615612	0.13575620748388148	0.0992781506349926	-241.90252518454722	-16.635532333438686	0.6669211185783939
777000	-261.4830491188715	-20.369584263450957	-241.11346485542055	0.4028361725184352	0.6409573099139954	0.7015937666450572	0.1734121008531637	0.25978956062552844	0.47462000112796593	2.6081568355878857E-5	0.2313904288687635	1.0	0.8074872237512991	0.5921803756646411	0.8275469663689061	-0.5138557115660067	-241.11346485542055	-16.635532333438686	-0.9746021874570598
778000	-260.1315031978188	-21.48034915965739	-238.6511540381614	0.3957916430527569	0.610724028104175	-1.6168487145596004	0.1734121008531637	0.44541306325464847	0.5108780678150773	1.4573718829124008E-5	0.22584676693127514	1.0	0.5860376060247913	0.7137031832379448	0.22991591811439416	0.18967391960470667	-238.6511540381614	-16.635532333438686	-1.8642637157344917
779000	-270.78160320788885	-26.045749195738797	-244.73585401215004	0.21590189713087476	1.3698331495505147	1.7170892906409028	0.6647027137825782	3.195000465883822	0.5512398691470752	8.448181957046223E-6	1.3123558422780985	1.0	0.41447219898572296	0.8935832731203189	0.3242458665139167	-0.26933667022254554	-244.73585401215004	-16.635532333438686	-1.3627481506699781
780000	-262.4130995675721	-18.410386819673118	-244.00271274789898	0.2440107356829234	0.15758257648134325	0.2888786972429178	0.6647027137825782	1.8886334341485036	0.5230500834841115	3.6952020176200436E-6	1.4263258591603538	1.0	0.1914667455399969	1.0585362875411615	0.15510959676227956	-0.011440675907104103	-244.00271274789898	-16.635532333438686	0.7003804441245576
781000	-262.10343394528456	-17.56175002242435	-244.54168392286024	0.28685963920502244	0.17160200392673602	-1.4761533560336026	0.49089285909982705	0.20024979000222964	0.6812102276551106	9.41451273190869E-7	1.0625054608290398	1.0	0.30613193572319264	0.860984570780013	0.15999691814757702	-0.19330892571569325	-244.54168392286024	-16.635532333438686	-0.7044140515069999
782000	-252.26551583825295	-13.318684254864653	-238.9468315833883	0.17439598356466526	0.29189661384954607	0.6444549566100785	0.4260830997878043	0.3133275660987814	0.7379437838488421	4.083341551807717E-7	0.7047656671862861	1.0	0.004616382460956353	0.9994281457992219	0.004950217069167185	-0.48971053079603977	-238.9468315833883	-16.635532333438686	1.4859214908311498
783000	-259.0714874608339	-14.058931346437282	-245.01255611439663	0.23739836086693025	0.8267754989532797	0.056840363634490965	0.7753257385805734	0.2694026925808222	0.24662811634154616	4.083341551807717E-7	0.12464223183559758	1.0	0.04063510232318902	0.994346101132993	0.03529212124053031	-0.5231777623800927	-245.01255611439663	-16.635532333438686	-1.0289235485194115
784000	-255.07764544072626	-16.758544498168092	-238.31910094255818	0.24920797655652566	0.6440952548030296	-1.94610183835796	0.15174574532391275	1.1254869465842514	0.502367679706763	1.1289558961850564E-7	0.518592833578651	1.0	0.043857497960345354	0.9990770387945659	0.03849129722877093	-0.40306784379593014	-238.31910094255818	-16.635532333438686	-1.41620199038329
785000	-254.3050587967443	-10.663771397299687	-243.64128739944462	0.25544942156035044	0.30232169070770304	0.41693241002541415	0.23105532523521638	0.5483241768296341	0.5446097615418933	2.28472558608893E-7	0.06123879220555197	1.0	0.5432782937547284	1.0140309984734346	0.3913873440604894	0.06605246323789175	-243.64128739944462	-16.635532333438686	2.262033950207194
786000	-253.57252001351466	-14.342271313765785	-239.23024869974887	0.22548832228776805	0.44661696870221346	1.5498208696178146	0.1747185788086346	0.21435124904319863	0.8359754230992276	8.900174812860106E-7	0.47646398252719885	1.0	0.014231666847202167	1.0031360443810977	0.017413008882333356	-0.6897409231194641	-239.23024869974887	-16.635532333438686	1.0579920974436432
787000	-250.85092831070543	-11.818733857833646	-239.03219445287178	0.15179435174246916	0.16423242294972346	1.0576671534300028	0.39408351078565623	0.2992873874546808	0.6382398972793101	3.2587333372185504E-7	0.17444384035155922	1.0	0.12388442361310344	0.9416827477205902	0.09836236986776625	-0.5482523228578418	-239.03219445287178	-16.635532333438686	1.3185026225993082
788000	-251.8727656835834	-14.206314632442162	-237.66645105114122	0.14807107273409412	0.20671930935927463	3.8885671261008135	0.48348352137760897	0.8708516553456406	0.6382398972793101	6.696500235044948E-8	0.3376176946533613	1.0	0.1937595844462489	1.0815167951716105	0.21608158272704567	0.6679657837466678	-237.66645105114122	-16.635532333438686	2.588331846395846
789000	-254.38300368621944	-12.239730558641156	-242.14327312757828	0.26048835588517316	0.4090503921945483	1.8675250244732071	0.08396306015488579	0.7921486671032495	1.2835157754197937	6.696500235044948E-8	0.11964179611125093	1.0	0.05326627128071844	1.0043105740603124	0.04380206333680804	-0.2188146328248265	-242.14327312757828	-16.635532333438686	0.718788978115319
790000	-250.50914768368506	-10.351538177232172	-240.15760950645287	0.21878676154388427	0.4916015871181523	2.3637821500187104	0.0023883996401405177	0.6637801245929885	1.231669306700305	6.696500235044948E-8	0.25947735235322744	1.0	0.251504497597173	1.0382849960106988	0.20613783497641525	0.5367442541151044	-240.15760950645287	-16.635532333438686	1.0225703170983271
791000	-247.56349762626706	-6.945889788223765	-240.6176078380433	0.24547633882782036	0.36115292702775914	-0.20417487071837304	0.0012179858858525493	0.6363880864966057	1.231669306700305	5.5418020148727934E-8	0.15874607569010563	1.0	0.0712125750932292	0.9867087562579747	0.08942334335904464	-0.040045267426071625	-240.6176078380433	-16.635532333438686	0.08142242064631522
792000	-252.17571918782676	-11.578376050932196	-240.59734313689455	0.2906728170144358	0.6752438669966221	2.952355489931916	7.807228889647878E-4	0.8059290339556305	0.6047805140926167	9.026255482787412E-8	0.4496952132780111	1.0	0.47545245135535924	0.9268466152098951	0.27311006844389385	-0.2036425549299962	-240.59734313689455	-16.635532333438686	0.5892598734537386
793000	-249.87907865587997	-8.506006495918008	-241.37307215996196	0.21595959945363497	0.8613721986810642	-0.12317591551218143	5.047056493656018E-4	0.22495527435149973	0.6047805140926167	1.4892690507475706E-7	0.21365592851647558	1.0	0.4563074376705208	1.1341152718092864	0.24106011181821102	0.21571315343178743	-241.37307215996196	-16.635532333438686	-0.8922313487089837
794000	-251.24890383985564	-8.709941017906434	-242.5389628219492	0.19891968884954625	0.2028888117389771	-0.3558742945506381	5.047056493656018E-4	0.8113306512284854	0.5134718416743083	2.521513574947374E-6	0.2833632580856463	1.0	0.142319041012797	1.0535888323532823	0.10846223067613739	0.28170865910022075	-242.5389628219492	-16.635532333438686	0.7949517591332187
795000	-251.03483267384667	-8.690597601103235	-242.34423507274343	0.22861742865375412	0.28340939896622125	0.47874152687898486	0.0013204824433869806	0.4828347296084471	0.3424939999412243	3.5040426188347065E-6	0.29884406777803607	1.0	0.05734267511610817	1.0156763924198249	0.04258608854338194	-0.12826831081788329	-242.34423507274343	-16.635532333438686	1.3836556070224353
796000	-247.71374794046574	-7.290412711645967	-240.42333522881978	0.25690368056102564	0.1521464420411201	-0.527522142423879	1.7200759554492493E-4	0.4317347825311842	0.46741450833341786	2.592798115819721E-6	0.09008603789734297	1.0	0.2718372338277726	0.9937034450326842	0.29516882574334163	0.18243360312124982	-240.42333522881978	-16.635532333438686	-0.32947620915566755
797000	-246.3786729825535	-3.985217263940225	-242.39345571861327	0.18111369302953523	0.39111146194916413	-0.07087539369286477	1.7200759554492493E-4	0.4317347825311842	0.46741450833341786	3.204809206453696E-7	0.09008603789734297	1.0	0.055645440889537615	0.9940436627532331	0.06987586814991145	-0.5697509846257106	-242.39345571861327	-16.635532333438686	0.8285093090516538
798000	-244.24412469359694	-1.6293881309309697	-242.61473656266597	0.22293122945516544	0.29616411049569147	-0.2499536712492496	8.177969671765013E-5	0.5975564815218316	0.46741450833341786	1.1442835164056308E-7	0.03201462498456848	1.0	0.16568106986845194	0.9939476292245718	0.16859417836089402	-0.4041225939663289	-242.61473656266597	-16.635532333438686	1.0591470531584002
799000	-249.225443801961	-6.247792977349086	-242.9776508246119	0.23033445814270337	0.5274421829451128	0.38873271934172443	2.2634214889499538E-4	0.5975564815218316	0.9344694277952087	7.138695997687166E-7	0.03201462498456848	1.0	0.031076032808813995	1.0187173477567055	0.03154537545028192	0.5824105468464381	-242.9776508246119	-16.635532333438686	0.16400770942087906
800000	-256.2901849546329	-11.484605685903617	-244.80557926872925	0.30483348480302147	1.1730840860131213	0.7087075039366395	7.218872500985905E-5	1.8076827182927424	1.023019952782667	4.9876659590365965E-6	0.03201462498456848	1.0	0.10871386332037047	0.9646502940259778	0.1265567735654291	0.0870929512621979	-244.80557926872925	-16.635532333438686	-1.7524087106006405
801000	-249.34880837417987	-7.995894348436604	-241.35291402574327	0.17347410539081376	0.23986933124096008	1.044720772543535	5.336996522426957E-4	0.558969073712021	0.6085917756573832	8.291819503229504E-7	0.41614230686664383	1.0	0.39664149172639757	1.0786076718005175	0.35149805346691526	-0.1263361348754328	-241.35291402574327	-16.635532333438686	2.307506900694315
802000	-246.8149258909549	-6.773973753836415	-240.04095213711847	0.27016207235477124	0.3117225624560849	-0.06346624807952123	2.675091679374621E-4	0.5269501735701405	0.6085917756573832	5.434895248903631E-7	0.22957594624967048	1.0	0.1392420617559985	1.0239022234615998	0.13151282354610327	0.09767847952784658	-240.04095213711847	-16.635532333438686	0.3391640913189864
803000	-254.9184243793895	-12.495269174448048	-242.42315520494145	0.33874188761351925	0.3272603866439463	2.639803175828024	0.001689732194611447	0.4705755513839561	0.4513825354845036	7.010098648166521E-7	0.33637251775710425	1.0	0.4371907990359886	0.7794697566572582	0.5023336254948687	-0.1588820558466552	-242.42315520494145	-16.635532333438686	0.09327863744640608
804000	-248.4580808448362	-7.045573901417088	-241.4125069434191	0.1508032960439956	0.2811392499148137	1.0423232337537167	0.001198083447964531	0.5838631606454328	0.4336984046333649	4.511914171518216E-7	0.24637138647318155	1.0	0.1383303088392234	1.0170982538183362	0.12670920593077287	-0.6105474936384009	-241.4125069434191	-16.635532333438686	2.0177467221321876
805000	-248.84654447920641	-9.95243270419027	-238.89411177501614	0.2386174108381153	0.12756401728749528	1.0440669430054754	0.006981317572291686	0.6568699885511963	0.5863290053074297	1.5758921086793342E-7	0.1954551060100795	1.0	0.503600210578092	0.9918059086940478	0.3500091626967104	-0.21008049881910187	-238.89411177501614	-16.635532333438686	0.28614316023974107
806000	-249.84059060223098	-9.958604275640042	-239.88198632659095	0.2632864834586898	0.16046446202400821	-0.4241566603456132	0.08967876648628519	0.29762920853836905	0.42503152705386904	2.281989107292377E-7	0.19549837772628254	1.0	0.28682913866868054	0.8102896705682604	0.38820228819595215	0.10333404319306164	-239.88198632659095	-16.635532333438686	0.932968411244134
807000	-248.81448190650462	-7.043941185709796	-241.77054072079483	0.25933380832479647	0.2304579416245217	-0.31649332844754685	0.13676790032670172	0.23925021736278768	0.4709097097450761	4.801491011116274E-8	0.04257344659933452	1.0	0.1127568169128214	0.909683672523075	0.12451371433818931	-0.7480428628605816	-241.77054072079483	-16.635532333438686	0.932861350532259
808000	-248.03135693818797	-9.491254161535753	-238.54010277665222	0.24176979723526293	0.33294693755564725	0.45803722567313043	0.1634666651911974	0.290676828019625	0.4404097073823808	5.5640601958643875E-8	0.23784569566881839	1.0	0.006981556032100576	1.0000473736887856	0.009348310139911232	-0.5596206974579696	-238.54010277665222	-16.635532333438686	0.7645647370759358
809000	-246.9061653806445	-9.551465165105746	-237.35470021553874	0.1936392557980501	0.3859630263040049	0.7523125435814071	0.0628299309540681	0.5859332587593782	0.5908016162865634	2.966472837327772E-8	0.24302925853585278	1.0	0.04602088636153629	1.0112272030257368	0.04741787765204504	-0.46192124905109844	-237.35470021553874	-16.635532333438686	0.7433987531275075
810000	-253.12158665774803	-13.097245709187337	-240.02434094856068	0.1958586642533871	0.5695010385224232	0.3219325952925552	0.5614414263191693	0.5285323045241881	1.1136944596557121	9.039235208395516E-9	0.6601310041699388	1.0	0.40840000916943825	0.9018508295919396	0.5329502615132925	-0.25727243596331995	-240.02434094856068	-16.635532333438686	0.789599052240284
811000	-254.8058530926636	-11.60297534158758	-243.20287775107602	0.19301222244387906	0.22126565841989	-0.19981613628006833	0.29500419835994135	0.5473892688498384	1.1136944596557121	1.6468720881375392E-8	0.6703613787930237	1.0	0.20579684111976793	0.9517370568442656	0.20611198737098205	0.4248261304827961	-243.20287775107602	-16.635532333438686	0.5903341401075934
812000	-251.59407470211414	-11.93595287436137	-239.65812182775278	0.2404291143535041	0.29675920044975934	0.15047160168584262	0.24513574289689824	0.871975349583102	1.1136944596557121	2.9999041786083745E-8	0.12611197279024444	1.0	0.20989723670332064	0.9015722597883143	0.23245623541301383	-0.0019221425724310342	-239.65812182775278	-16.635532333438686	-0.28030690889638876
813000	-254.19145554168833	-14.394880893169924	-239.7965746485184	0.1805600768987014	0.4380556603661919	3.423111436480087	0.12315620377275532	0.7032392011657176	0.4823698583039429	2.9999041786083745E-8	0.809972180760397	1.0	0.33811593624722014	0.9268504889382841	0.24635132316046696	-0.5916416714743616	-239.7965746485184	-16.635532333438686	1.4058008383776328
814000	-252.8541411835339	-11.312515159904049	-241.54162602362985	0.24333645904771967	0.8694279962049835	1.8988149653648265	0.12019612054883018	0.17497146959183427	0.15305675603181026	6.338738123086E-8	0.33314180311121394	1.0	0.011620704970049906	1.0022553214093521	0.01043432759514423	0.17364669393233456	-241.54162602362985	-16.635532333438686	-0.005905484429208685
815000	-258.1804580992273	-16.958507243535124	-241.22195085569217	0.3157981927666126	1.4204002591790088	-0.16296720716519975	0.05983455137412916	0.8775482245557275	0.4161011519678494	5.22207550824815E-7	0.3825013586884194	1.0	0.04734923413411206	0.9857386036329658	0.058038438063650576	-0.4490147051090154	-241.22195085569217	-16.635532333438686	-2.7754193543145447
816000	-254.1509152672441	-16.504533015553985	-237.6463822516901	0.1952012622024193	0.21779502591794206	-0.5992335042954853	0.2874658473579814	1.2987542131255012	0.7249073091846708	1.13988248232935E-6	0.3825013586884194	1.0	0.11369767500308868	0.9471788837709899	0.11890236399734086	-0.20940356608551577	-237.6463822516901	-16.635532333438686	-0.3541526233268255
817000	-253.41076283507843	-10.090241901410078	-243.32052093366835	0.24881740453152312	0.283239710945267	0.6370180989698468	0.14690569885952742	0.8796927530677072	0.07542013377196911	2.0891371207938613E-7	0.2765208977616253	1.0	0.029128712746839827	1.0080833935181914	0.027007652789214867	-0.40577386844141583	-243.32052093366835	-16.635532333438686	0.918577490723202
818000	-248.78192151319058	-10.866767678940727	-237.91515383424985	0.1861194837565779	0.2636621083438777	1.1649752249016252	0.31458733273031325	0.32284623111420957	0.2542530472967805	1.4474081335816655E-7	0.38086405798908723	1.0	0.09394449811924242	1.004509592097557	0.08352636638913574	-0.48052579879868923	-237.91515383424985	-16.635532333438686	1.6912084748385152
819000	-255.46019810778486	-14.548282572149288	-240.9119155356356	0.1409936209330781	0.4222584425707883	-0.7166652065863289	0.22237746030816127	0.568886481992329	0.38268401782338723	6.72265551233004E-7	0.5405270686128026	1.0	0.3058835890357246	0.9462571421894914	0.25816791211521745	NaN	-240.9119155356356	-16.635532333438686	1.0886348250951423
820000	-247.80579427621845	-10.879495726148635	-236.92629855006982	0.191425909102689	0.1758896159966217	-0.3348132637191976	0.3048006150307631	0.5713794482273699	0.773119107236558	9.314801817387868E-8	0.2761583154006367	1.0	0.052848828682950495	1.0168235402943222	0.0380904694547767	0.04223840593767312	-236.92629855006982	-16.635532333438686	1.217779586897398
821000	-253.57559529492895	-14.02716491723016	-239.5484303776988	0.3387759075123561	0.36795655320150245	1.7491862604026016	0.24690995316105804	0.7482784770129446	0.6857540839152806	1.2091191016144526E-7	0.26584084589206797	1.0	0.6019851794594179	0.6903806695234559	0.4034567230631227	-0.4013336005146711	-239.5484303776988	-16.635532333438686	2.0171593188503714
